Utility Characteristics,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,Total,,,,,,,,,,,,,,
,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Data Year,Utility Number,Utility Name,State,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2014,8699,Inland Power & Light Company,WA,0.420,0.041,.,.,0.461,87,4,.,.,91,56.490,11.960,.,.,68.450,0.023,.,.,.,0.023,11,.,.,.,11,.,.,.,.,0.000,.,0.001,.,.,0.001,.,1,.,.,1,.,.,.,.,0.000,0.443,0.042,0.000,0.000,0.485,98,5,0,0,103,56,12,0,0,68
2014,8723,City of Holland,MI,0.012,0.043,.,.,0.055,3,3,.,.,6,0.000,.,.,.,0.000,.,0.016,.,.,0.016,.,4,.,.,4,.,.,.,.,0.000,.,0.018,.,.,0.018,.,2,.,.,2,.,.,.,.,0.000,0.012,0.077,0.000,0.000,0.089,3,9,0,0,12,0,0,0,0,0
2014,8761,Holmes-Wayne Electric Coop Inc,OH,0.059,0.012,0.000,0.000,0.071,8,1,0,0,9,24.478,5.824,0.000,0.000,30.302,0.005,0.000,0.000,0.000,0.005,2,0,0,0,2,0.057,0.000,0.000,0.000,0.057,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.064,0.012,0.000,0.000,0.076,10,1,0,0,11,25,6,0,0,30
2014,8773,"Holy Cross Electric Assn, Inc",CO,2.693,0.775,0.016,.,3.484,448,65,1,.,514,.,.,.,.,0.000,0.000,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,0.027,0.003,.,.,0.030,7,1,.,.,8,.,.,.,.,0.000,2.720,0.780,0.016,0.000,3.516,455,67,1,0,523,0,0,0,0,0
2014,8774,City of Holyoke - (MA),MA,0.016,0.004,.,.,0.020,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.004,0.000,0.000,0.020,2,3,0,0,5,0,0,0,0,0
2014,8780,"Fox Islands Electric Coop, Inc",ME,0.001,0.001,.,.,0.002,18,5,.,.,23,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.001,0.000,0.000,0.002,18,5,0,0,23,0,0,0,0,0
2014,8786,Horry Electric Coop Inc,SC,0.068,0.004,.,.,0.072,17,1,.,.,18,0.111,.,.,.,0.111,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.068,0.004,0.000,0.000,0.072,17,1,0,0,18,0,0,0,0,0
2014,8795,City of Homestead - (FL),FL,0.000,0.018,0.000,0.000,0.018,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.018,0,1,0,0,1,0,0,0,0,0
2014,8824,M J M Electric Cooperative Inc,IL,0.010,.,.,.,0.010,4,.,.,.,4,0.000,.,.,.,0.000,0.010,.,.,.,0.010,3,.,.,.,3,0.000,.,.,.,0.000,0.000,.,.,.,0.000,0,.,.,.,0,0.000,.,.,.,0.000,0.020,0.000,0.000,0.000,0.020,7,0,0,0,7,0,0,0,0,0
2014,8830,Hood River Electric Coop,OR,0.027,0.001,.,.,0.028,5,1,.,.,6,3.886,0.000,.,.,3.886,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.027,0.001,0.000,0.000,0.028,5,1,0,0,6,4,0,0,0,4
2014,8840,City of Hope,AR,0.023,.,.,.,0.023,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.023,0.000,0.000,0.000,0.023,2,0,0,0,2,0,0,0,0,0
2014,8898,Houston County Elec Coop Inc,TX,0.010,.,.,.,0.010,1,.,.,.,1,10.000,.,.,.,10.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,10,0,0,0,10
2014,8911,Howard Electric Coop,MO,0.031,.,.,.,0.031,6,.,.,.,6,0.092,.,.,.,0.092,0.007,.,.,.,0.007,2,.,.,.,2,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.038,0.000,0.000,0.000,0.038,8,0,0,0,8,0,0,0,0,0
2014,8934,"Howell-Oregon Elec Coop, Inc",MO,0.071,.,.,.,0.071,14,.,.,.,14,3.538,.,.,.,3.538,0.003,.,.,.,0.003,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.074,0.000,0.000,0.000,0.074,15,0,0,0,15,4,0,0,0,4
2014,9096,City of Lafayette - (LA),LA,0.666,0.251,.,.,0.917,117,26,.,.,143,246.780,209.370,.,.,456.150,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.666,0.251,0.000,0.000,0.917,117,26,0,0,143,247,209,0,0,456
2014,9128,Hurricane Power Committee,UT,0.079,0.000,0.000,0.000,0.079,13,0,0,0,13,0.018,0.000,0.000,0.000,0.018,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.079,0.000,0.000,0.000,0.079,13,0,0,0,13,0,0,0,0,0
2014,9163,Hyrum City Corporation,UT,0.006,.,.,.,0.006,1,.,.,.,1,0.268,.,.,.,0.268,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,0.000,0.000,0.000,0.006,1,0,0,0,1,0,0,0,0,0
2014,9187,City of Idaho Falls - (ID),ID,0.008,0.049,.,.,0.057,3,3,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.049,0.000,0.000,0.057,3,3,0,0,6,0,0,0,0,0
2014,9191,Idaho Power Co,ID,1.351,1.279,0.000,0.000,2.630,333,82,0,0,415,.,.,.,.,0.000,0.338,0.174,0.040,0.000,0.552,59,8,1,0,68,.,.,.,.,0.000,0.062,0.085,0.000,0.000,0.147,6,4,0,0,10,.,.,.,.,0.000,1.751,1.538,0.040,0.000,3.329,398,94,1,0,493,0,0,0,0,0
2014,9191,Idaho Power Co,OR,0.011,0.142,0.213,0.000,0.366,4,6,3,0,13,.,.,.,.,0.000,0.005,0.000,0.000,0.000,0.005,2,0,0,0,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.142,0.213,0.000,0.371,6,6,3,0,15,0,0,0,0,0
2014,9216,Imperial Irrigation District,CA,6.340,17.296,.,.,23.636,"1,260",128,.,.,"1,388",378.000,915.000,.,.,"1,293.000",0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,2.130,.,.,2.130,.,5,.,.,5,.,.,.,.,0.000,6.342,19.426,0.000,0.000,25.768,"1,261",133,0,0,"1,394",378,915,0,0,"1,293"
2014,9230,City of Independence - (IA),IA,0.002,.,0.000,0.000,0.002,1,.,0,0,1,.,.,0.000,0.000,0.000,.,.,0.000,0.000,0.000,.,.,0,0,0,.,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0,0,0,0,0
2014,9231,City of Independence - (MO),MO,0.004,0.079,.,.,0.083,2,6,.,.,8,2.674,26.756,.,.,29.430,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.004,0.081,0.000,0.000,0.085,2,7,0,0,9,3,27,0,0,29
2014,9273,Indianapolis Power & Light Co,IN,0.209,0.045,.,.,0.254,52,8,.,.,60,67.700,11.100,0.000,0.000,78.800,.,0.050,.,.,0.050,.,1,.,.,1,.,5.300,.,.,5.300,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.209,0.095,0.000,0.000,0.304,52,9,0,0,61,68,16,0,0,84
2014,9275,Indianola Municipal Utilities,IA,0.002,.,.,.,0.002,1,.,.,.,1,2.300,.,.,.,2.300,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,2,0,0,0,2
2014,9292,Inter County Energy Coop Corp,KY,0.104,.,.,.,0.104,9,.,.,.,9,0.071,.,.,.,0.071,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.104,0.000,0.000,0.000,0.104,9,0,0,0,9,0,0,0,0,0
2014,9324,Indiana Michigan Power Co,IN,0.255,0.122,.,.,0.377,42,16,.,.,58,5.898,0.257,.,.,6.155,0.125,0.129,.,.,0.254,32,9,.,.,41,2.625,0.275,.,.,2.900,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.380,0.251,0.000,0.000,0.631,74,25,0,0,99,9,1,0,0,9
2014,9324,Indiana Michigan Power Co,MI,0.065,0.071,.,.,0.136,12,4,.,.,16,0.515,0.216,.,.,0.731,0.029,0.007,0.006,.,0.042,8,2,1,.,11,0.533,0.001,0.000,.,0.534,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.094,0.078,0.006,0.000,0.178,20,6,1,0,27,1,0,0,0,1
2014,9331,Intercounty Electric Coop Assn,MO,0.300,.,.,.,0.300,27,.,.,.,27,9.900,.,.,.,9.900,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.300,0.000,0.000,0.000,0.300,27,0,0,0,27,10,0,0,0,10
2014,9336,Intermountain Rural Elec Assn,CO,1.746,0.056,.,.,1.802,320,4,.,.,324,.,.,.,.,0.000,0.046,.,.,.,0.046,17,.,.,.,17,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.792,0.056,0.000,0.000,1.848,337,4,0,0,341,0,0,0,0,0
2014,9417,Interstate Power and Light Co,IA,5.790,11.179,0.489,.,17.458,613,514,20,.,"1,147",7.822,59.830,.,.,67.652,0.945,4.357,0.160,.,5.462,69,62,2,.,133,459.324,"4,576.884",.,.,"5,036.208",.,0.850,0.056,.,0.906,.,2,1,.,3,.,"1,792.350",.,.,"1,792.350",6.735,16.386,0.705,0.000,23.826,682,578,23,0,"1,283",467,"6,429",0,0,"6,896"
2014,9417,Interstate Power and Light Co,MN,0.058,0.025,.,.,0.083,9,2,.,.,11,21.521,.,.,.,21.521,0.407,0.177,0.020,.,0.604,13,6,1,.,20,334.989,213.879,.,.,548.868,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.465,0.202,0.020,0.000,0.687,22,8,1,0,31,357,214,0,0,570
2014,9425,Iowa Lakes Electric Coop,IA,0.088,0.119,.,.,0.207,8,3,.,.,11,.,.,.,.,0.000,0.069,0.339,.,.,0.408,10,8,.,.,18,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.157,0.458,0.000,0.000,0.615,18,11,0,0,29,0,0,0,0,0
2014,9431,Irwin Electric Membership Corp,GA,0.008,0.099,.,.,0.107,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.099,0.000,0.000,0.107,1,2,0,0,3,0,0,0,0,0
2014,9442,Town of Ipswich - (MA),MA,0.340,.,.,.,0.340,54,.,.,.,54,0.002,.,.,.,0.002,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.340,0.000,0.000,0.000,0.340,54,0,0,0,54,0,0,0,0,0
2014,9475,Itasca-Mantrap Co-op Electrical Assn,MN,0.024,0.005,.,.,0.029,7,1,.,.,8,16.900,1.300,.,.,18.200,0.040,0.020,.,.,0.060,2,1,.,.,3,16.500,9.200,.,.,25.700,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.064,0.025,0.000,0.000,0.089,9,2,0,0,11,33,11,0,0,44
2014,9575,Jackson Energy Coop Corp - (KY),KY,0.030,.,.,.,0.030,6,.,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.030,0.000,0.000,0.000,0.030,6,0,0,0,6,0,0,0,0,0
2014,9576,Jackson County Rural E M C - (IN),IN,0.022,.,.,.,0.022,11,.,.,.,11,0.013,.,.,.,0.013,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,0.001,.,.,.,0.001,1,.,.,.,1,0.000,.,.,.,0.000,0.026,0.000,0.000,0.000,0.026,13,0,0,0,13,0,0,0,0,0
2014,9605,Jackson Purchase Energy Corporation,KY,0.025,.,.,.,0.025,3,.,.,.,3,4.614,.,.,.,4.614,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.025,0.000,0.000,0.000,0.025,3,0,0,0,3,5,0,0,0,5
2014,9616,Beaches Energy Services,FL,0.223,0.074,.,.,0.297,34,4,.,.,38,77.000,37.000,.,.,114.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.223,0.074,0.000,0.000,0.297,34,4,0,0,38,77,37,0,0,114
2014,9617,JEA,FL,1.379,0.382,0.000,0.000,1.761,232,27,0,0,259,454.783,126.945,0.000,0.000,581.728,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.379,0.382,0.000,0.000,1.761,232,27,0,0,259,455,127,0,0,582
2014,9667,City of Jasper - (IN),IN,0.001,.,.,.,0.001,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.000,0.000,0.000,0.001,1,0,0,0,1,0,0,0,0,0
2014,9682,"Jefferson Davis Elec Coop, Inc",LA,0.200,.,.,.,0.200,27,.,.,.,27,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.200,0.000,0.000,0.000,0.200,27,0,0,0,27,0,0,0,0,0
2014,9699,"Jemez Mountains Elec Coop, Inc",NM,0.300,0.100,0.000,0.000,0.400,67,10,0,0,77,278.000,25.000,0.000,0.000,303.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.300,0.100,0.000,0.000,0.400,67,10,0,0,77,278,25,0,0,303
2014,9726,Jersey Central Power & Lt Co,NJ,93.714,160.153,13.337,0.000,267.204,"11,479","1,241",26,0,"12,746",0.000,0.000,0.000,0.000,0.000,0.220,0.057,0.000,0.000,0.277,15,4,0,0,19,0.000,0.000,0.000,0.000,0.000,0.000,0.140,0.000,0.000,0.140,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,93.934,160.350,13.337,0.000,267.621,"11,494","1,246",26,0,"12,766",0,0,0,0,0
2014,9750,Jo-Carroll Energy Coop Inc,IL,0.222,0.034,.,.,0.256,38,3,.,.,41,150.000,15.000,.,.,165.000,0.017,.,.,.,0.017,7,.,.,.,7,2.000,.,.,.,2.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.239,0.034,0.000,0.000,0.273,45,3,0,0,48,152,15,0,0,167
2014,9778,Johnson County Rural E M C,IN,0.027,.,.,.,0.027,6,.,.,.,6,8.404,.,.,.,8.404,0.002,.,.,.,0.002,1,.,.,.,1,0.724,.,.,.,0.724,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.029,0.000,0.000,0.000,0.029,7,0,0,0,7,9,0,0,0,9
2014,9837,Jones-Onslow Elec Member Corp,NC,0.065,.,.,.,0.065,16,.,.,.,16,43.000,.,.,.,43.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.065,0.000,0.000,0.000,0.065,16,0,0,0,16,43,0,0,0,43
2014,9922,Jump River Electric Coop Inc,WI,0.014,.,.,.,0.014,5,.,.,.,5,0.546,.,.,.,0.546,0.004,.,.,.,0.004,1,.,.,.,1,0.656,.,.,.,0.656,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.018,0.000,0.000,0.000,0.018,6,0,0,0,6,1,0,0,0,1
2014,9964,Kenergy Corp,KY,0.026,.,.,.,0.026,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.026,0.000,0.000,0.000,0.026,4,0,0,0,4,0,0,0,0,0
2014,9991,Kandiyohi Power Coop,MN,0.060,.,.,.,0.060,15,.,.,.,15,0.000,.,.,.,0.000,0.240,.,.,.,0.240,9,.,.,.,9,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.300,0.000,0.000,0.000,0.300,24,0,0,0,24,0,0,0,0,0
2014,9996,City of Kansas City - (KS),KS,0.016,0.003,.,.,0.019,3,1,.,.,4,9.248,.,.,.,9.248,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.003,0.000,0.000,0.019,3,1,0,0,4,9,0,0,0,9
2014,10000,Kansas City Power & Light Co,KS,0.162,0.272,0.000,0.000,0.434,37,12,0,0,49,115.760,65.535,0.000,0.000,181.295,0.016,0.022,0.000,0.000,0.038,6,3,0,0,9,1.564,3.688,0.000,.,5.252,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.178,0.294,0.000,0.000,0.472,43,15,0,0,58,117,69,0,0,187
2014,10000,Kansas City Power & Light Co,MO,3.005,12.121,0.000,0.000,15.126,260,547,0,0,807,"1,414.205","2,578.431",0.000,0.000,"3,992.636",0.011,0.050,0.000,0.000,0.061,4,1,0,0,5,0.453,7.680,0.000,0.000,8.133,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,3.016,12.171,0.000,0.000,15.187,264,548,0,0,812,"1,415","2,586",0,0,"4,001"
2014,10005,Kansas Gas & Electric Co,KS,0.238,0.110,.,.,0.348,53,10,.,.,63,.,.,.,.,0.000,0.019,0.257,.,.,0.276,9,4,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.257,0.367,0.000,0.000,0.624,62,14,0,0,76,0,0,0,0,0
2014,10009,Karnes Electric Coop Inc,TX,0.013,0.100,.,.,0.113,2,1,.,.,3,0.012,0.104,.,.,0.116,0.014,.,.,.,0.014,6,.,.,.,6,0.009,.,.,.,0.009,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.027,0.100,0.000,0.000,0.127,8,1,0,0,9,0,0,0,0,0
2014,10019,Kaw Valley Electric Coop Inc,KS,0.021,.,.,.,0.021,6,.,.,.,6,10.500,.,.,.,10.500,0.021,.,.,.,0.021,5,.,.,.,5,12.830,.,.,.,12.830,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.042,0.000,0.000,0.000,0.042,11,0,0,0,11,23,0,0,0,23
2014,10063,Kaysville City Corporation,UT,0.239,0.060,.,.,0.299,39,1,.,.,40,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.239,0.060,0.000,0.000,0.299,39,1,0,0,40,0,0,0,0,0
2014,10065,KBR Rural Public Power District,NE,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,0.000,0.000,0.000,0.006,2,0,0,0,2,0,0,0,0,0
2014,10071,Kauai Island Utility Cooperative,HI,8.322,4.920,.,.,13.242,"2,177",183,.,.,"2,360","8,676.194","3,006.981",.,.,"11,683.175",0.008,0.002,.,.,0.010,5,1,.,.,6,8.171,.,.,.,8.171,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.330,4.922,0.000,0.000,13.252,"2,182",184,0,0,"2,366","8,684","3,007",0,0,"11,691"
2014,10144,Kennebunk Light & Power Dist,ME,0.145,0.003,.,.,0.148,21,1,.,.,22,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.145,0.003,0.000,0.000,0.148,21,1,0,0,22,0,0,0,0,0
2014,10171,Kentucky Utilities Co,KY,0.280,0.107,0.000,0.000,0.387,59,13,0,0,72,117.770,17.583,0.000,0.000,135.353,0.007,0.002,0.000,0.000,0.009,3,1,0,0,4,0.327,1.017,0.000,0.000,1.344,0.000,0.050,0.000,0.000,0.050,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.287,0.159,0.000,0.000,0.446,62,15,0,0,77,118,19,0,0,137
2014,10226,City of Key West - (FL),FL,0.117,0.043,.,.,0.160,24,4,.,.,28,59.651,75.625,.,.,135.276,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.117,0.043,0.000,0.000,0.160,24,4,0,0,28,60,76,0,0,135
2014,10321,City of Kingman - (KS),KS,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0,0,0,0,0
2014,10331,Kingsport Power Co,TN,0.051,0.141,.,.,0.192,7,5,.,.,12,1.943,1.440,.,.,3.383,0.004,.,.,.,0.004,1,.,.,.,1,0.001,.,.,.,0.001,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.055,0.141,0.000,0.000,0.196,8,5,0,0,13,2,1,0,0,3
2014,10370,City of Kirkwood - (MO),MO,0.001,.,.,.,0.001,1,.,.,.,1,0.250,.,.,.,0.250,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.000,0.000,0.000,0.001,1,0,0,0,1,0,0,0,0,0
2014,10375,"Kiwash Electric Coop, Inc",OK,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,.,.,.,0.010,1,.,.,.,1,3.400,.,.,.,3.400,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,3,0,0,0,3
2014,10376,Kissimmee Utility Authority,FL,0.144,0.054,.,.,0.198,24,4,.,.,28,64.900,11.300,.,.,76.200,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.144,0.054,0.000,0.000,0.198,24,4,0,0,28,65,11,0,0,76
2014,10378,"Kit Carson Electric Coop, Inc",NM,0.732,0.420,.,.,1.152,198,27,.,.,225,673.000,531.000,.,.,"1,204.000",0.010,0.001,.,.,0.011,4,1,.,.,5,5.978,2.157,.,.,8.135,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.742,0.421,0.000,0.000,1.163,202,28,0,0,230,679,533,0,0,"1,212"
2014,10393,PUD No 1 of Klickitat County,WA,0.405,.,.,.,0.405,87,.,.,.,87,391.800,.,.,.,391.800,0.038,.,.,.,0.038,5,.,.,.,5,24.200,.,.,.,24.200,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.443,0.000,0.000,0.000,0.443,92,0,0,0,92,416,0,0,0,416
2014,10448,Kosciusko County Rural E M C,IN,0.033,.,.,.,0.033,4,.,.,.,4,12.151,.,.,.,12.151,0.007,.,0.903,.,0.910,3,.,2,.,5,1.187,.,0.000,.,1.187,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.040,0.000,0.903,0.000,0.943,7,0,2,0,9,13,0,0,0,13
2014,10454,Kootenai Electric Cooperative,ID,0.060,.,.,.,0.060,13,.,.,.,13,.,.,.,.,0.000,0.016,.,.,.,0.016,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.076,0.000,0.000,0.000,0.076,18,0,0,0,18,0,0,0,0,0
2014,10508,Village of L'Anse - (MI),MI,0.002,.,0.000,0.000,0.002,1,.,0,0,1,.,.,0.000,0.000,0.000,.,.,0.000,0.000,0.000,.,.,0,0,0,.,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0,0,0,0,0
2014,10539,"La Plata Electric Assn, Inc",CO,3.110,0.589,.,.,3.699,630,60,.,.,690,4.110,0.780,.,.,4.890,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.110,0.589,0.000,0.000,3.699,630,60,0,0,690,4,1,0,0,5
2014,10550,McCook Public Power District,NE,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,.,.,.,0.005,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,0,0,0,0,0
