Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
Data Year,Utility Number,Utility Name,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Website
2024,13998,Ohio Edison Co,OH,PJM,"6,887","24,699","16,130",0,"47,716",0.9,4.0,2.3,0.0,7.2,"1,78,534","2,26,910","1,29,618",0,"5,35,062",0.9,4.0,2.3,0.0,7.2,"2,717","1,965","1,705",0,"6,386",919,603,597,0,"2,120","2,717","1,965","1,705",0,"6,386",919,603,597,0,"2,120",25.924,9.187,8.036,0.000,https://dis.puc.state.oh.us/
2024,14006,Ohio Power Co,OH,PJM,"3,080",.,.,.,"3,080",0.3,.,.,.,0.3,"3,080",.,.,.,"3,080",0.3,.,.,.,0.3,303,.,.,.,303,970,.,.,.,970,303,.,.,.,303,970,.,.,.,970,1.000,.,.,.,
2024,14063,Oklahoma Gas & Electric Co,AR,SWPP,"8,961","22,377",0,0,"31,338",1.8,3.7,0.0,0.0,5.5,"1,38,015","2,49,024",0,0,"3,87,038",1.4,2.7,0.0,0.0,4.1,"2,748","2,138",0,0,"4,886","1,828","2,525",0,0,"4,353","2,748","2,138",0,0,"4,886","1,828","2,525",0,0,"4,353",10.251,12.000,0.000,0.000,http://www.apscservices.info/eeAnnualReports.aspx   
2024,14063,Oklahoma Gas & Electric Co,OK,SWPP,"51,464","63,829","63,829",0,"1,79,122",10.3,9.6,9.6,0.0,29.4,"8,21,943","5,63,127","5,63,127",0,"19,48,198",8.2,7.6,7.6,0.0,23.5,"12,154","5,009","5,009",0,"22,171","5,637","4,189","4,189",0,"14,016","12,154","5,009","5,009",0,"22,171","5,637","4,189","4,189",0,"14,016",13.371,11.000,11.000,0.000,http://www.occeweb.com/pu/ogande.htm   
2024,14109,"Oregon Trail El Cons Coop, Inc",OR,BPAT,235,595,716,0,"1,547",0.1,0.1,0.0,0.0,0.2,"3,848","7,644","14,322",0,"25,814",0.1,0.1,0.0,0.0,0.2,196,92,188,0,475,9,22,26,0,56,196,92,188,0,475,9,22,26,0,56,16.352,14.857,20.000,0.000,
2024,14127,Omaha Public Power District,NE,SWPP,"3,484","8,484",.,.,"11,968",1.9,2.9,.,.,4.8,"39,338","1,11,983",.,.,"1,51,320",1.9,2.9,.,.,4.8,"1,776",759,.,.,"2,535",298,80,.,.,378,"1,776",759,.,.,"2,535",298,80,.,.,378,11.290,13.200,.,.,
2024,14154,Orange & Rockland Utils Inc,NY,NYIS,"11,961","60,015","23,171",0,"95,147",0.1,14.7,5.7,0.0,20.4,"30,501","8,88,222","3,42,931",0,"12,61,654",0.1,14.7,5.7,0.0,20.4,"1,332","8,255",319,0,"9,906","1,050","1,325",51,0,"2,426","1,332","8,255",319,0,"9,906","1,050","1,325",51,0,"2,426",2.600,14.800,14.800,0.000,
2024,14232,Otter Tail Power Co,MN,MISO,"14,194","28,714",0,0,"42,908",2.4,3.9,0.0,0.0,6.3,"1,65,920","3,73,046",0,0,"5,38,965",2.4,3.9,0.0,0.0,6.3,"1,642","2,374",0,0,"4,015",973,"1,968",0,0,"2,940","1,642","2,374",0,0,"4,015",973,"1,968",0,0,"2,940",12.241,13.030,0.000,0.000,
2024,14232,Otter Tail Power Co,SD,MISO,987,"13,402",0,0,"14,389",0.3,2.7,0.0,0.0,3.0,"26,470","2,00,862",0,0,"2,27,332",0.3,2.7,0.0,0.0,3.0,126,402,0,0,527,9,118,0,0,127,126,402,0,0,527,9,118,0,0,127,18.220,14.990,0.000,0.000,
2024,14246,City of Owatonna - (MN),MN,MISO,358,711,"1,114",0,"2,183",0.1,0.1,0.1,0.0,0.3,"3,575","7,112","11,136",0,"21,823",0.1,0.1,0.1,0.0,0.3,100,51,88,0,239,99,7,1,0,107,100,51,88,0,239,99,7,1,0,107,10.000,10.000,10.000,0.000,
2024,14328,Pacific Gas & Electric Co.,CA,CISO,"8,78,750","6,29,491","67,845",0,"15,76,086",173.0,129.0,9.0,0.0,311.0,"84,81,119","83,72,014","3,93,679",0,"1,72,46,812",196.0,141.0,8.0,0.0,345.0,"3,620","9,868","9,895",0,"23,383","1,03,518","73,782","21,788",0,"1,99,088","3,620","9,868","9,895",0,"23,383","1,03,518","73,782","21,788",0,"1,99,088",9.700,13.300,5.800,0.000,
2024,14354,PacifiCorp,CA,PACW,258,284,218,0,760,0.0,0.1,0.0,0.0,0.1,"3,817","1,954","1,277",0,"7,048",0.0,0.1,0.0,0.0,0.1,388,43,34,0,466,464,128,338,0,930,388,43,34,0,466,464,128,338,0,930,14.798,6.870,5.860,0.000,https://www.pacificorp.com/environment/demand-side-management.html
2024,14354,PacifiCorp,ID,PACE,"6,954","4,488","3,161",0,"14,603",1.4,0.9,0.6,0.0,2.9,"25,413","58,921","37,918",0,"1,22,252",1.4,0.9,0.6,0.0,2.9,468,629,370,0,"1,467",635,"1,301",704,0,"2,640",468,629,370,0,"1,467",635,"1,301",704,0,"2,640",3.654,13.130,11.996,0.000,https://www.pacificorp.com/environment/demand-side-management.html
2024,14354,PacifiCorp,UT,PACE,"1,94,320","1,23,440","60,332",0,"3,78,091",28.1,17.8,8.7,0.0,54.6,"17,10,332","13,01,055","4,75,833",0,"34,87,220",28.1,17.8,8.7,0.0,54.6,"20,509","18,074","6,150",0,"44,733","8,314","10,899","4,233",0,"23,446","20,509","18,074","6,150",0,"44,733","8,314","10,899","4,233",0,"23,446",8.802,10.540,7.887,0.000,https://www.pacificorp.com/environment/demand-side-management.html
2024,14354,PacifiCorp,WA,PACW,"12,141","24,579","4,035",0,"40,754",1.7,3.4,0.6,0.0,5.6,"1,50,895","2,92,920","52,278",0,"4,96,093",1.7,3.4,0.6,0.0,5.6,"3,336","5,837",879,0,"10,052","5,395","5,673","1,015",0,"12,083","3,336","5,837",879,0,"10,052","5,395","5,673","1,015",0,"12,083",12.429,11.918,12.957,0.000,https://www.pacificorp.com/environment/demand-side-management.html
2024,14354,PacifiCorp,WY,PACE,"11,237","11,831","21,946",0,"45,015",1.4,1.5,2.8,0.0,5.8,"36,024","1,47,655","2,28,455",0,"4,12,134",1.4,1.5,2.8,0.0,5.8,469,"1,215","1,607",0,"3,291","1,103","2,869","1,099",0,"5,071",469,"1,215","1,607",0,"3,291","1,103","2,869","1,099",0,"5,071",3.206,12.480,10.410,0.000,https://www.pacificorp.com/environment/demand-side-management.html
2024,14401,City of Palo Alto - (CA),CA,CISO,"1,080",868,470,.,"2,418",0.1,0.1,0.1,.,0.3,"11,139","7,801","7,037",.,"25,977",0.1,0.1,0.1,.,0.3,545,222,138,.,904,329,267,105,.,700,545,222,138,.,904,329,267,105,.,700,10.300,9.000,15.000,.,
2024,14468,People's Cooperative Services,MN,MISO,983,"3,200","2,261",0,"6,444",0.1,0.0,0.0,0.0,0.2,"14,540","40,973","28,964",0,"84,477",0.1,0.0,0.0,0.0,0.2,239,52,45,0,336,226,17,2,0,245,239,52,45,0,336,226,17,2,0,245,14.792,12.804,12.810,0.000,
2024,14534,City of Pasadena - (CA),CA,CISO,"8,420","1,638",.,.,"10,058",0.2,0.3,.,.,0.4,"12,328","9,876",.,.,"22,204",0.2,0.3,.,.,0.4,"1,278",506,.,.,"1,784","1,053",451,.,.,"1,504","1,278",506,.,.,"1,784","1,053",451,.,.,"1,504",5.140,7.970,.,.,https://pwp.cityofpasadena.net/eereports/
2024,14537,Pascoag Utility District,RI,ISNE,60,0,492,0,552,0.0,0.0,0.1,0.0,0.1,765,0,"2,956",0,"3,721",0.0,0.0,0.1,0.0,0.1,81,0,58,0,139,27,0,19,0,46,81,0,58,0,139,27,0,19,0,46,12.800,.,6.000,.,
2024,14563,Pearl River Valley El Pwr Assn,MS,MISO,823,.,.,.,823,0.4,.,.,.,0.4,"15,777",.,.,.,"15,777",0.4,.,.,.,0.4,45,.,.,.,45,153,.,.,.,153,45,.,.,.,45,153,.,.,.,153,19.180,.,.,.,
2024,14606,"Peace River Electric Coop, Inc",FL,SEC,12,57,0,0,69,0.0,0.0,0.0,0.0,0.0,155,647,0,0,803,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.500,11.416,0.000,0.000,
2024,14610,Orlando Utilities Comm,FL,FMPP,"19,746","7,970",.,.,"27,715",0.6,1.3,.,.,1.9,"47,208","1,28,812",.,.,"1,76,020",0.6,1.3,.,.,1.9,797,392,.,.,"1,189","1,236",382,.,.,"1,618",797,392,.,.,"1,189","1,236",382,.,.,"1,618",2.390,16.160,.,.,
2024,14624,PUD No 2 of Grant County,WA,GCPD,69,"20,720","5,935",0,"26,725",0.0,2.4,0.7,0.0,3.1,"2,509","2,48,659","73,696",0,"3,24,864",0.0,2.4,0.7,0.0,3.1,46,244,225,0,515,6,74,128,0,208,46,244,225,0,515,6,74,128,0,208,36.350,12.000,12.420,0.000,
2024,14668,Peninsula Light Company,WA,BPAT,614,120,.,.,734,0.1,0.5,.,.,0.6,"11,667","1,446",.,.,"13,113",0.1,0.5,.,.,0.6,267,18,.,.,285,169,19,.,.,188,267,18,.,.,285,169,19,.,.,188,19.000,12.000,.,.,penlight.org
2024,14715,PPL Electric Utilities Corp,PA,PJM,"77,889","1,29,415","1,12,893",0,"3,20,196",9.3,29.4,21.1,0.0,59.8,"7,01,001","18,11,804","15,80,495",0,"40,93,301",8.7,27.0,14.2,0.0,50.0,"15,094","18,070","6,197",0,"39,362","13,778","9,461","4,110",0,"27,348","15,094","18,070","6,197",0,"39,362","13,778","9,461","4,110",0,"27,348",9.000,14.000,14.000,0.000,
2024,14717,Pee Dee Electric Member Corp,NC,CPLE,13,.,.,.,13,10.5,.,.,.,10.5,222,.,.,.,222,10.5,.,.,.,10.5,8,.,.,.,8,.,.,.,.,.,8,.,.,.,8,.,.,.,.,.,17.500,.,.,.,
2024,14940,PECO Energy Co,PA,PJM,"85,663","2,81,582",0,0,"3,67,245",12.3,57.8,0.0,0.0,70.1,"8,83,621","25,41,664",0,0,"34,25,285",37.7,84.9,0.0,0.0,122.6,"15,695","54,495",0,0,"70,190",10,14,0,0,24,"20,269","56,043",0,0,"76,312",14,37,0,0,51,10.000,10.000,0.000,0.000,
2024,15023,Piedmont Electric Member Corp,NC,DUK,917,134,.,.,"1,051",1.0,1.0,.,.,2.0,"1,579","1,438",.,.,"3,016",1.0,1.0,.,.,2.0,15,1,.,.,15,42,1,.,.,44,15,1,.,.,15,42,1,.,.,44,1.880,17.000,.,.,
2024,15231,City of Port Angeles - (WA),WA,BPAT,184,174,349,.,707,0.1,0.1,0.3,.,0.5,"1,844","1,736","3,485",.,"7,065",0.1,0.1,0.3,.,0.5,144,62,51,.,258,.,.,.,.,.,144,62,51,.,258,.,.,.,.,.,10.000,10.000,10.000,.,
2024,15257,"Poudre Valley REA, Inc",CO,WACM,"2,430",597,.,.,"3,028",0.5,0.1,.,.,0.6,"36,634","7,246",.,.,"43,881",0.5,0.1,.,.,0.6,431,23,.,.,454,.,.,.,.,.,431,23,.,.,454,.,.,.,.,.,15.220,1.390,.,.,
2024,15263,The Potomac Edison Company,MD,PJM,"46,761","52,916","20,472",0,"1,20,149",9.8,8.3,3.1,0.0,21.2,"2,01,659","4,47,432","1,73,098",0,"8,22,189",9.8,8.3,3.1,0.0,21.2,"7,676","6,989","2,718",0,"17,382","6,032","9,261","3,601",0,"18,894","7,676","6,989","2,718",0,"17,382","6,032","9,261","3,601",0,"18,894",4.313,8.455,8.455,0.000,https://www.psc.state.md.us/
2024,15270,Potomac Electric Power Co,MD,PJM,"84,443","80,943",.,.,"1,65,386",16.1,12.9,.,.,29.0,"2,86,708","10,19,240",.,.,"13,05,948",16.1,12.9,.,.,29.0,"17,044","27,775",.,.,"44,819","10,022","15,957",.,.,"25,979","17,044","27,775",.,.,"44,819","10,022","15,957",.,.,"25,979",3.400,12.600,.,.,
2024,15296,New York Power Authority,NY,NYIS,0,19,0,10,29,0.0,4.9,0.0,0.1,5.0,0,288,0,149,437,0.0,4.9,0.0,0.1,5.0,0,0,0,0,0,0,6,0,4,10,0,0,0,0,0,0,6,0,4,10,.,15.000,.,15.000,
2024,15340,Presque Isle Elec & Gas Coop,MI,MISO,690,653,.,.,"1,344",0.1,0.1,.,.,0.2,"7,422","8,470",.,.,"15,892",0.1,0.1,.,.,0.2,376,69,.,.,445,136,71,.,.,207,376,69,.,.,445,136,71,.,.,207,10.751,12.967,.,.,https://pieg.com/energy-optimization-rebates/
2024,15344,Polk-Burnett Electric Coop,WI,MISO,413,23,0,0,436,0.1,0.0,0.0,0.0,0.1,"6,748",322,0,0,"7,070",0.1,0.0,0.0,0.0,0.1,199,3,0,0,202,13,1,0,0,14,199,3,0,0,202,13,1,0,0,14,16.340,13.990,0.000,0.000,
2024,15419,PUD No 3 of Mason County,WA,BPAT,"1,155",13,38,0,"1,206",0.3,0.0,0.0,0.0,0.3,"19,107",130,190,0,"19,427",0.3,0.0,0.0,0.0,0.3,"1,637",4,35,0,"1,676",587,7,19,0,613,"1,637",4,35,0,"1,676",587,7,19,0,613,16.538,10.000,5.000,0.000,
2024,15466,Public Service Co of Colorado,CO,PSCO,"73,183","2,67,571","86,989",.,"4,27,743",12.0,38.0,11.0,.,61.0,"13,13,451","39,67,038","12,89,712",.,"65,70,201",12.0,38.0,11.0,.,61.0,"15,386","38,397","7,428",.,"61,211","13,163","15,233","4,099",.,"32,495","15,386","38,397","7,428",.,"61,211","13,163","15,233","4,099",.,"32,495",17.947,14.826,14.826,.,
2024,15470,"Duke Energy Indiana, LLC",IN,MISO,"1,09,889","72,776",.,.,"1,82,665",16.4,13.2,.,.,29.6,"3,52,659","9,93,090",.,.,"13,45,749",16.4,13.2,.,.,29.6,"2,969","8,793",.,.,"11,762","9,410","7,898",.,.,"17,308","2,969","8,793",.,.,"11,762","9,410","7,898",.,.,"17,308",3.200,13.600,.,.,
2024,15472,Public Service Co of NH,NH,ISNE,"10,139","53,248",.,.,"63,387",1.5,8.1,.,.,9.6,"1,70,993","4,97,388",.,.,"6,68,381",1.3,8.3,.,.,9.6,"20,566","16,736",.,.,"37,302","5,152","4,300",.,.,"9,452","20,566","16,736",.,.,"37,302","5,152","4,300",.,.,"9,452",16.865,8.341,.,.,www.puc.nh.gov/VirtualFileRoom/Docket.aspx
2024,15473,Public Service Co of NM,NM,PNM,"52,442","17,125","17,832",.,"87,399",11.3,3.6,2.6,.,17.5,"4,91,656","1,54,129","1,22,233",.,"7,68,018",11.3,3.6,2.6,.,17.5,"9,315","3,334","2,488",.,"15,138","7,330","2,311","2,035",.,"11,675","9,315","3,334","2,488",.,"15,138","7,330","2,311","2,035",.,"11,675",9.375,9.000,6.855,.,
2024,15474,Public Service Co of Oklahoma,OK,SWPP,"91,557","43,568",0,0,"1,35,125",45.6,129.7,0.0,0.0,175.3,"7,75,508","10,34,940",0,0,"18,10,448",45.6,129.7,0.0,0.0,175.3,"10,921","11,986",0,0,"22,907","7,541","4,901",0,0,"12,442","10,921","11,986",0,0,"22,907","7,541","4,901",0,0,"12,442",8.500,23.800,.,.,
2024,15477,Public Service Elec & Gas Co,NJ,PJM,"1,18,208","5,17,204",0,0,"6,35,411",8.7,124.4,0.0,0.0,133.1,"6,95,368","77,47,371",0,0,"84,42,739",8.7,124.4,0.0,0.0,133.1,"1,76,344","2,43,899",0,0,"4,20,244","66,215","67,857",0,0,"1,34,071","1,76,344","2,43,899",0,0,"4,20,244","66,215","67,857",0,0,"1,34,071",5.880,14.980,0.000,0.000,
2024,15500,Puget Sound Energy Inc,WA,PSEI,"1,06,190","1,38,785","13,170",.,"2,58,145",19.9,21.6,1.8,.,43.3,"10,41,018","16,96,739","1,46,268",.,"28,84,025",19.9,21.6,1.8,.,43.3,"42,436","48,224","5,358",.,"96,018","10,111","12,604","1,400",.,"24,115","42,436","48,224","5,358",.,"96,018","10,111","12,604","1,400",.,"24,115",9.803,12.226,11.106,.,www.utc.wa.gov 
2024,15671,Randolph Electric Member Corp,NC,CPLE,.,70,.,.,70,.,.,.,.,.,.,"1,273",.,.,"1,273",.,.,.,.,.,.,5,.,.,5,.,.,.,.,.,.,5,.,.,5,.,.,.,.,.,.,15.000,.,.,
2024,15700,Rayle Electric Membership Corp,GA,SOCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,49,.,.,.,49,.,.,.,.,.,.,.,.,.,
2024,15748,Town of Reading - (MA),MA,ISNE,234,.,.,.,234,0.0,.,.,.,0.0,"2,318",.,.,.,"2,318",0.0,.,.,.,0.0,27,.,.,.,27,3,.,.,.,3,27,.,.,.,27,3,.,.,.,3,9.903,.,.,.,https://www.rmld.com/my-residence/pages/residential-energy-efficiency-programs
2024,15783,City of Redding - (CA),CA,,32,0,0,.,32,0.0,0.0,0.0,.,0.0,336,0,0,.,336,0.0,0.0,0.0,.,0.0,11,0,0,.,11,120,0,0,.,120,11,0,0,.,11,120,0,0,.,120,10.393,0.000,0.000,.,https://www.cmua.org/sb1037-reports
2024,15979,City of Richland - (WA),WA,BPAT,678,"1,708","1,853",.,"4,239",0.1,0.3,0.3,.,0.8,"20,510","23,051","10,868",.,"54,429",0.1,0.3,0.3,.,0.8,789,253,147,.,"1,189",.,.,.,.,.,789,253,147,.,"1,189",.,.,.,.,.,30.270,13.490,5.870,.,
2024,16060,Riverland Energy Cooperative,WI,MISO,442,581,0,0,"1,023",0.1,0.1,0.0,0.0,0.1,"6,724","7,572",0,0,"14,296",0.1,0.1,0.0,0.0,0.1,93,23,0,0,115,7,0,0,0,7,93,23,0,0,115,7,0,0,0,7,15.212,13.032,0.000,0.000,
2024,16088,City of Riverside - (CA),CA,CISO,"4,419","9,116",.,.,"13,535",0.5,1.0,.,.,1.5,"93,983","1,02,002",.,.,"1,95,985",0.5,1.0,.,.,1.5,"1,927","2,606",.,.,"4,533",.,.,.,.,.,"1,927","2,606",.,.,"4,533",.,.,.,.,.,21.270,11.190,.,.,
2024,16101,Roanoke Electric Member Corp,NC,PJM,147,.,.,.,147,0.1,.,.,.,0.1,"1,764",.,.,.,"1,764",0.1,.,.,.,0.1,376,.,.,.,376,.,.,.,.,.,376,.,.,.,376,.,.,.,.,.,12.000,.,.,.,
2024,16181,Rochester Public Utilities,MN,MISO,"2,614","9,941","5,108",0,"17,663",0.3,1.6,0.9,0.0,2.8,"37,056","1,35,955","48,589",0,"2,21,600",0.3,1.6,0.9,0.0,2.8,467,894,209,0,"1,570",340,235,36,0,611,467,894,209,0,"1,570",340,235,36,0,611,10.000,10.000,10.000,.,
2024,16183,Rochester Gas & Electric Corp,NY,NYIS,"24,140","30,788",.,.,"54,928",4.1,4.5,.,.,8.6,"2,79,448","3,95,992",.,.,"6,75,441",4.1,4.5,.,.,8.6,"5,126","5,381",.,.,"10,507","2,855","1,695",.,.,"4,551","5,126","5,381",.,.,"10,507","2,855","1,695",.,.,"4,551",15.000,15.000,.,.,
2024,16213,Rockland Electric Co,NJ,PJM,"7,501","6,915",0,0,"14,416",0.3,1.4,0.0,0.0,1.7,"56,335","99,232",0,0,"1,55,567",0.3,1.4,0.0,0.0,1.7,870,"2,933",0,0,"3,803","1,722",856,0,0,"2,578",870,"2,933",0,0,"3,803","1,722",856,0,0,"2,578",7.500,14.400,.,.,
2024,16295,City of Roseville - (CA),CA,BANC,"13,401","1,012",0,.,"14,413",0.0,0.3,0.0,.,0.3,"20,417","11,214",0,.,"31,631",0.0,0.3,0.0,.,0.3,217,149,0,.,366,867,348,0,.,"1,215",217,149,0,.,366,867,348,0,.,"1,215",5.958,11.112,0.000,.,
2024,16534,Sacramento Municipal Util Dist,CA,BANC,"43,211","20,885",0,0,"64,096",10.3,0.6,0.0,0.0,10.9,"3,98,029","2,16,971",0,0,"6,15,000",10.3,0.6,0.0,0.0,10.9,"21,082","11,418",0,0,"32,500","14,510","7,679",0,0,"22,189","21,082","11,418",0,0,"32,500","14,510","7,679",0,0,"22,189",13.129,11.892,0.000,0.000,
2024,16555,Salem Electric - (OR),OR,BPAT,657,325,.,.,982,4.1,2.6,.,.,6.7,"14,618","4,388",.,.,"19,006",4.1,2.6,.,.,6.7,410,91,.,.,501,150,51,.,.,201,410,91,.,.,501,150,51,.,.,201,22.250,13.500,.,.,
2024,16572,Salt River Project,AZ,SRP,"4,45,817","2,08,515",.,.,"6,54,332",114.5,45.0,.,.,159.5,"29,91,312","34,78,888",.,.,"64,70,200",115.0,45.0,.,.,160.0,"19,051","14,482",.,.,"33,533","9,108","7,547",.,.,"16,655","19,051","14,482",.,.,"33,533","9,108","7,547",.,.,"16,655",6.710,16.680,.,.,
2024,16603,"San Luis Valley R E C, Inc",CO,WACM,134,264,.,.,399,0.1,1.1,.,.,1.3,"1,984",669,.,.,"2,652",0.1,1.1,.,.,1.3,24,706,.,.,730,0,0,.,.,0,24,706,.,.,730,0,0,.,.,0,15.850,12.000,.,.,
2024,16604,City of San Antonio - (TX),TX,ERCO,"63,086","1,23,613",.,.,"1,86,699",20.7,23.8,.,.,44.5,"8,87,284","15,02,678",.,.,"23,89,962",20.7,23.8,.,.,44.5,"32,291","16,440",.,.,"48,731","3,789",816,.,.,"4,605","32,291","16,440",.,.,"48,731","3,789",816,.,.,"4,605",14.060,12.100,.,.,
2024,16606,"Santee Electric Coop, Inc",SC,SC,246,.,.,.,246,.,.,.,.,.,"2,952",.,.,.,"2,952",.,.,.,.,.,.,.,.,.,.,11,.,.,.,11,.,.,.,.,.,172,.,.,.,172,12.000,.,.,.,
2024,16609,San Diego Gas & Electric Co,CA,CISO,"1,26,054","1,32,422","21,454",0,"2,79,930",32.5,23.5,2.9,0.0,58.8,"12,34,312","18,66,174","3,04,197",0,"34,04,683",19.2,13.9,1.7,0.0,34.7,"3,614","2,871",40,0,"6,525","18,638","14,807",205,0,"33,650","3,614","2,871",40,0,"6,525","18,638","14,807",205,0,"33,650",9.792,14.093,14.179,0.000,
2024,16612,City & County of San Francisco,CA,CISO,.,745,.,.,745,.,0.1,.,.,0.1,.,"11,177",.,.,"11,177",.,0.1,.,.,0.1,.,129,.,.,129,.,0,.,.,0,.,129,.,.,129,.,0,.,.,0,.,15.000,.,.,
2024,16622,"San Miguel Power Assn, Inc",CO,WACM,617,222,.,.,838,0.1,0.0,.,.,0.1,"9,890","2,660",.,.,"12,550",0.1,0.0,.,.,0.1,118,5,.,.,123,.,.,.,.,.,118,5,.,.,123,.,.,.,.,.,15.470,12.000,.,.,
2024,16655,City of Santa Clara - (CA),CA,CISO,43,"15,853",0,0,"15,896",0.0,1.6,0.0,0.0,1.6,111,"2,10,736",0,0,"2,10,847",0.0,1.4,0.0,0.0,1.4,13,942,0,0,955,"1,814","2,012",0,0,"3,826",13,942,0,0,955,"1,814","2,012",0,0,"3,826",5.187,14.998,0.000,0.000,"This is based on last fiscal year (FY 2023-2024), as that is how we report the data. Note that we combine data for all business rebates under Commercial. We don't separate out the industrial, so it will show zeros. For residential, where there are zeros in demand, this is because it is in MW, and the demand savings are so low that the tool rounds down rather than going out that many decimal places."
2024,16674,Satilla Rural Elec Member Corporation,GA,SOCO,24,.,.,.,24,0.1,.,.,.,0.1,"1,167",.,.,.,"1,167",0.1,.,.,.,0.1,1,.,.,.,1,4,.,.,.,4,39,.,.,.,39,55,.,.,.,55,10.000,.,.,.,
2024,16740,Scenic Rivers Energy Coop,WI,MISO,488,24,0,0,512,0.1,0.0,0.0,0.0,0.1,"6,994",338,0,0,"7,332",0.1,0.0,0.0,0.0,0.1,64,1,0,0,65,60,1,4,0,64,64,1,0,0,65,60,1,4,0,64,14.332,14.100,0.000,0.000,
2024,16865,Sawnee Electric Membership Corporation,GA,SOCO,703,80,0,0,783,0.5,0.0,0.0,0.0,0.5,"4,477",158,0,0,"4,635",0.5,0.0,0.0,0.0,0.5,75,3,.,.,78,89,4,.,.,92,75,3,.,.,78,89,4,.,.,92,12.140,15.000,.,.,
2024,16868,City of Seattle - (WA),WA,SCL,"20,016","38,043","13,041",.,"71,100",3.5,7.0,2.4,.,12.9,"1,54,605","4,57,547","1,45,131",.,"7,57,282",2.6,5.7,2.2,.,10.5,"2,288","8,090",0,.,"10,378","7,777","11,432","1,103",.,"20,311","2,288","8,090",0,.,"10,378","7,777","11,432","1,103",.,"20,311",7.724,12.027,11.129,.,N/A
2024,16971,Shakopee Public Utilities Comm,MN,MISO,"1,311",.,"6,327",0,"7,638",0.2,.,2.4,0.0,2.7,"11,427",.,"50,618",0,"62,045",0.2,.,2.4,0.0,2.7,273,.,318,0,591,42,.,97,0,139,273,.,318,0,591,42,.,97,0,139,8.720,0.000,8.000,0.000,
2024,17166,Sierra Pacific Power Co,NV,NEVP,"12,055","31,869",.,.,"43,924",3.2,3.9,.,.,7.1,"21,936","4,02,974",.,.,"4,24,910",3.2,3.9,.,.,7.1,"1,974","1,456",.,.,"3,430","3,039","2,805",.,.,"5,844","1,974","1,456",.,.,"3,430","3,039","2,805",.,.,"5,844",1.800,12.600,.,.,puc.nv.gov/utilities/electric
2024,17252,Singing River Elec Cooperative,MS,MISO,452,.,.,.,452,0.3,.,.,.,0.3,"6,948",.,.,.,"6,948",0.3,.,.,.,0.3,105,.,.,.,105,122,.,.,.,122,105,.,.,.,105,122,.,.,.,122,15.370,.,.,.,
2024,17267,Sioux Valley SW Elec Coop,MN,SWPP,136,42,.,.,178,0.0,0.0,.,.,0.0,"2,980",924,.,.,"3,904",0.0,0.0,.,.,0.0,19,3,.,.,22,.,.,.,.,.,61,3,.,.,64,.,.,.,.,.,15.000,22.000,.,.,
2024,17267,Sioux Valley SW Elec Coop,SD,SWPP,"1,098",224,.,.,"1,322",0.1,0.0,.,.,0.1,"23,993","4,928",.,.,"28,921",0.1,0.0,.,.,0.1,297,21,.,.,318,.,.,.,.,.,663,21,.,.,684,.,.,.,.,.,15.000,22.000,.,.,
2024,17470,PUD No 1 of Snohomish County,WA,BPAT,"10,493","24,110","16,839",0,"51,441",2.4,5.5,3.8,0.0,11.7,"1,35,978","3,19,715","2,09,835",0,"6,65,528",1.4,3.2,2.2,0.0,6.9,"1,171","8,478","5,939",0,"15,588",450,"3,260","2,284",0,"5,995","1,171","8,478","5,939",0,"15,588",450,"3,260","2,284",0,"5,995",12.959,13.261,12.462,0.000,
2024,17539,"Dominion Energy South Carolina, Inc",SC,SCEG,"32,295","27,531","3,542",.,"63,368",8.0,3.5,0.5,.,12.0,"1,93,770","3,30,368","46,050",.,"5,70,188",8.0,5.0,1.0,.,14.0,"11,339","6,659",857,.,"18,855","3,179","3,648",469,.,"7,296","11,339","6,659",857,.,"18,855","3,179","3,648",469,.,"7,296",6.000,12.000,13.000,.,
2024,17543,South Carolina Public Service Authority,SC,SC,"8,586","4,473",.,.,"13,059",1.4,0.9,.,.,2.3,"1,79,385","54,500",.,.,"2,33,885",1.4,0.9,.,.,2.3,"2,700",392,.,.,"3,091",745,465,.,.,"1,210","2,700",392,.,.,"3,091",745,465,.,.,"1,210",20.894,12.183,.,.,
