,,,,,Capacity MW,,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Virtual Capacity- 1 MW and over (MW),,,,,Virtual Customers- 1 MW and over,,,,,Virtual Capacity- under 1 MW (MW),,,,,Virtual Customers- under 1 MW,,,,,PV-Paired Battery Capacity (MW),,,,,PV-Paired Installations,,,,,PV-Paired Energy Capacity (MWh),,,,,Not PV-Paired Battery Capacity (MW),,,,,Not PV-Paired Installations,,,,,Not PV-Paired Energy Capacity (MWh),,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,
Year,State,Utility Number,Utility Name,BA Code,Type,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2024,AR,99999,Adjustment 2024,MISO,,-16.420,-18.057,-5.896,.,-40.373,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,-0.033,-0.528,.,.,-0.561,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-16.420,-18.057,-5.896,.,-40.373,.,.,.,.,.,.,.,.,.,.
2024,AR,99999,Adjustment 2024,SWPP,,-8.155,-1.146,-3.342,.,-12.643,.,.,.,.,.,.,.,.,.,.,0.000,0.000,.,.,0.000,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,-4.543,.,-4.543,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-8.155,-1.146,-3.342,.,-12.643,.,.,.,.,.,.,.,.,.,.
2024,AZ,176,Ajo Improvement Co,AZPS,AC,0.078,0.005,0.000,0.000,0.083,14,3,0,0,17,4.941,0.355,0.000,0.000,5.296,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.078,0.005,0.000,0.000,0.083,14,3,0,0,17,4.941,0.355,0.000,0.000,5.296
2024,AZ,803,Arizona Public Service Co,AZPS,DC,"1,643.363",371.435,0.000,0.000,"2,014.798","1,82,632","2,245",0,0,"1,84,877",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,57.388,1.416,0.000,0.000,58.804,"4,614",21,0,0,"4,635",99,3,0,0,102,1.585,1.321,0.000,0.000,2.906,156,7,0,0,163,3,1,0,0,4,0.060,0.125,0.000,0.000,0.185,25,12,0,0,37,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,"1,643.423",371.560,0.000,0.000,"2,014.983","1,82,657","2,257",0,0,"1,84,914",0.000,0.000,0.000,0.000,0.000
2024,AZ,6957,"Garkane Energy Coop, Inc",WALC,DC,0.617,0.063,.,.,0.680,31,2,.,.,33,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.617,0.063,.,.,0.680,4,1,.,.,5,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.617,0.063,0.000,0.000,0.680,31,2,0,0,33,0.000,0.000,0.000,0.000,0.000
2024,AZ,12351,City of Mesa - (AZ),WALC,DC,0.874,1.241,.,.,2.115,171,37,.,.,208,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.202,0.000,.,.,0.202,25,0,.,.,25,0,0,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.874,1.241,0.000,0.000,2.115,171,37,0,0,208,0.000,0.000,0.000,0.000,0.000
2024,AZ,12919,Morenci Water and Electric,WALC,AC,0.008,0.028,0.000,0.000,0.036,1,3,0,0,4,0.424,2.139,0.000,0.000,2.563,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.028,0.000,0.000,0.036,1,3,0,0,4,0.424,2.139,0.000,0.000,2.563
2024,AZ,13318,"Navopache Electric Coop, Inc",TEPC,AC,4.260,0.458,.,.,4.718,542,32,.,.,574,"3,627.630",217.960,.,.,"3,845.590",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.006,.,.,.,0.006,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.266,0.458,0.000,0.000,4.724,547,32,0,0,579,"3,627.630",217.960,0.000,0.000,"3,845.590"
2024,AZ,16572,Salt River Project,SRP,AC,393.220,145.030,7.280,0.000,545.530,"59,735",949,8,0,"60,692","1,17,329.640","41,600.000",0.000,0.000,"1,58,929.640",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,31.160,0.850,0.000,0.000,32.010,"4,127",15,0,0,"4,142",84,2,0,0,86,2.510,0.000,0.000,0.000,2.510,287,0,0,0,287,6,0,0,0,6,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,393.220,145.030,7.280,0.000,545.530,"59,735",949,8,0,"60,692","1,17,329.640","41,600.000",0.000,0.000,"1,58,929.640"
2024,AZ,18280,Sulphur Springs Valley E C Inc,WALC,AC,8.500,9.023,3.200,.,20.723,"1,137",319,1,.,"1,457",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.100,.,.,.,0.100,37,.,.,.,37,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.600,9.023,3.200,0.000,20.823,"1,174",319,1,0,"1,494",0.000,0.000,0.000,0.000,0.000
2024,AZ,19189,Trico Electric Cooperative Inc,WALC,DC,43.993,16.082,.,.,60.075,"5,536",78,.,.,"5,614","37,482.816","6,548.689",.,.,"44,031.505",.,.,.,.,0.000,.,.,.,.,0,0.043,0.183,.,.,0.226,42,1,.,.,43,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,0.010,.,.,.,0.010,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,44.038,16.265,0.000,0.000,60.303,"5,579",79,0,0,"5,658","37,482.826","6,548.689",0.000,0.000,"44,031.515"
2024,AZ,19728,"UNS Electric, Inc",TEPC,AC,81.760,17.930,.,.,99.690,"10,228",255,.,.,"10,483","80,812.115","8,623.151",.,.,"89,435.266",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.630,.,.,.,1.630,178,.,.,.,178,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.300,0.010,.,.,0.310,117,1,.,.,118,75.288,0.000,.,.,75.288,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,82.060,17.940,0.000,0.000,100.000,"10,345",256,0,0,"10,601","80,887.403","8,623.151",0.000,0.000,"89,510.554"
2024,AZ,21538,"Mohave Electric Cooperative, Inc.",WALC,AC,22.028,3.583,.,.,25.611,"2,183",92,.,.,"2,275",417.612,54.474,.,.,472.086,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.055,.,.,.,0.055,25,.,.,.,25,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,22.083,3.583,0.000,0.000,25.666,"2,208",92,0,0,"2,300",417.612,54.474,0.000,0.000,472.086
2024,AZ,24211,Tucson Electric Power Co,TEPC,AC,347.832,157.672,.,.,505.504,"51,299","1,125",.,.,"52,424","52,696.170","25,693.430",.,.,"78,389.600",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,14.423,0.337,.,.,14.760,"1,397",7,.,.,"1,404",.,.,.,.,0,.,0.210,.,.,0.210,.,1,.,.,1,.,.,.,.,0,0.024,.,.,.,0.024,1,.,.,.,1,0.051,0.000,.,.,0.051,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,347.856,157.672,0.000,0.000,505.528,"51,300","1,125",0,0,"52,425","52,696.221","25,693.430",0.000,0.000,"78,389.651"
2024,AZ,30518,Electrical Dist No3 Pinal County,AZPS,AC,25.570,.,.,.,25.570,"3,514",.,.,.,"3,514",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,25.570,0.000,0.000,0.000,25.570,"3,514",0,0,0,"3,514",0.000,0.000,0.000,0.000,0.000
2024,AZ,40165,"Dixie Escalante R E A, Inc",PACE,DC,0.100,0.020,.,.,0.120,10,1,.,.,11,35.664,27.984,.,.,63.648,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.100,0.020,0.000,0.000,0.120,10,1,0,0,11,35.664,27.984,0.000,0.000,63.648
2024,AZ,65261,Gila River Indian Utility Authority (GRICUA),WALC,AC,.,1.000,.,.,1.000,.,7,.,.,7,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,1.000,0.000,0.000,1.000,0,7,0,0,7,0.000,0.000,0.000,0.000,0.000
2024,AZ,99999,Adjustment 2024,AZPS,,-286.603,-64.778,0.000,0.000,-351.381,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,-10.008,-0.247,0.000,0.000,-10.255,.,.,.,.,.,.,.,.,.,.,-0.276,-0.230,0.000,0.000,-0.507,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-286.603,-64.778,0.000,0.000,-351.381,.,.,.,.,.,.,.,.,.,.
2024,AZ,99999,Adjustment 2024,PACE,,-0.017,-0.003,.,.,-0.021,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.017,-0.003,.,.,-0.021,.,.,.,.,.,.,.,.,.,.
2024,AZ,99999,Adjustment 2024,WALC,,-7.932,-3.032,.,.,-10.965,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,-0.007,-0.032,.,.,-0.039,.,.,.,.,.,-0.143,-0.011,.,.,-0.154,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-7.940,-3.064,.,.,-11.004,.,.,.,.,.,.,.,.,.,.
2024,CA,207,Alameda Municipal Power,CISO,AC,4.666,2.126,.,.,6.792,"1,107",27,.,.,"1,134","2,562.757",981.545,.,.,"3,544.302",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.666,2.126,0.000,0.000,6.792,"1,107",27,0,0,"1,134","2,562.757",981.545,0.000,0.000,"3,544.302"
2024,CA,590,City of Anaheim - (CA),CISO,DC,32.840,19.160,.,.,52.000,"5,154",189,.,.,"5,343",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,32.840,19.160,0.000,0.000,52.000,"5,154",189,0,0,"5,343",0.000,0.000,0.000,0.000,0.000
2024,CA,1050,City of Azusa,CISO,DC,2.306,0.468,0.406,.,3.180,425,7,5,.,437,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.306,0.468,0.406,0.000,3.180,425,7,5,0,437,0.000,0.000,0.000,0.000,0.000
2024,CA,2507,City of Burbank Water and Power,LDWP,AC,9.708,5.924,.,.,15.632,"1,665",84,.,.,"1,749",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.499,0.008,.,.,0.507,73,1,.,.,74,1,0,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,9.708,5.924,0.000,0.000,15.632,"1,665",84,0,0,"1,749",0.000,0.000,0.000,0.000,0.000
2024,CA,4003,City of Colton - (CA),CISO,AC,5.290,4.730,10.510,.,20.530,"1,163",52,10,.,"1,225",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.252,.,.,.,0.252,18,.,.,.,18,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.290,4.730,10.510,0.000,20.530,"1,163",52,10,0,"1,225",0.000,0.000,0.000,0.000,0.000
2024,CA,4390,City of Corona - (CA),CISO,AC,0.149,0.400,0.000,0.000,0.549,19,3,0,0,22,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.149,0.400,0.000,0.000,0.549,19,3,0,0,22,0.000,0.000,0.000,0.000,0.000
2024,CA,7294,City of Glendale - (CA),LDWP,AC,19.288,11.489,.,.,30.777,"3,116",133,.,.,"3,249",417.013,.,.,.,417.013,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.587,0.010,.,.,1.597,217,2,.,.,219,4,0,.,.,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,19.288,11.489,0.000,0.000,30.777,"3,116",133,0,0,"3,249",417.013,0.000,0.000,0.000,417.013
2024,CA,9216,Imperial Irrigation District,IID,AC,78.331,62.373,.,.,140.704,"10,215",277,.,.,"10,492",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,4.152,0.412,.,.,4.564,"1,434",122,.,.,"1,556",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,2.150,.,.,2.150,.,8,.,.,8,.,.,.,.,0.000,82.485,64.935,0.000,0.000,147.420,"11,650",407,0,0,"12,057",0.000,0.000,0.000,0.000,0.000
2024,CA,11124,City of Lodi - (CA),CISO,AC,3.269,3.610,.,.,6.879,649,61,.,.,710,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.269,3.610,0.000,0.000,6.879,649,61,0,0,710,0.000,0.000,0.000,0.000,0.000
2024,CA,11208,Los Angeles Department of Water & Power,LDWP,AC,541.837,136.503,.,.,678.340,"87,951","1,760",.,.,"89,711","3,27,040.000","35,630.000",.,.,"3,62,670.000",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,33.090,2.050,.,.,35.140,"4,256",6,.,.,"4,262",.,.,.,.,0,8.000,1.150,.,.,9.150,"1,001",6,.,.,"1,007",.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,541.837,136.503,0.000,0.000,678.340,"87,951","1,760",0,0,"89,711","3,27,040.000","35,630.000",0.000,0.000,"3,62,670.000"
2024,CA,12312,Merced Irrigation District,CISO,AC,12.985,9.752,0.114,.,22.851,"3,253",65,2,.,"3,320",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.279,0.009,.,.,0.288,49,1,.,.,50,1,0,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,12.985,9.752,0.114,0.000,22.851,"3,253",65,2,0,"3,320",0.000,0.000,0.000,0.000,0.000
2024,CA,12745,Modesto Irrigation District,BANC,AC,56.334,20.996,9.940,0.000,87.270,"11,160",196,56,0,"11,412",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,5.056,.,0.171,.,5.227,724,.,1,.,725,.,.,.,.,0,.,.,1.341,.,1.341,.,.,1,.,1,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,56.334,20.996,9.940,0.000,87.270,"11,160",196,56,0,"11,412",0.000,0.000,0.000,0.000,0.000
2024,CA,14328,Pacific Gas & Electric Co.,CISO,AC,"5,455.156","1,758.977","1,319.152",0.000,"8,533.285","8,61,211","17,254","5,662",0,"8,84,127",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,25.260,61.254,0.138,0.000,86.652,"6,112","4,300",4,0,"10,416",899.006,48.338,56.030,0.000,"1,003.374","1,18,834",436,166,0,"1,19,436",0,0,0,0,0,0.911,0.000,0.245,0.000,1.156,87,0,2,0,89,0,0,0,0,0,0.884,0.622,27.123,0.000,28.629,161,36,42,0,239,0.000,0.000,0.000,0.000,0.000,1.291,61.156,178.160,0.000,240.607,39,93,247,0,379,0.000,0.000,0.000,0.000,0.000,"5,482.591","1,882.009","1,524.573",0.000,"8,889.173","8,67,523","21,683","5,955",0,"8,95,161",0.000,0.000,0.000,0.000,0.000
2024,CA,14354,PacifiCorp,PACW,DC,6.090,5.613,3.060,0.000,14.763,805,79,22,0,906,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.874,0.030,0.000,0.000,0.904,71,1,0,0,72,1,0,0,0,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.001,0.005,0.000,0.000,0.006,1,2,0,0,3,.,.,.,.,0.000,0.011,0.066,0.000,0.000,0.077,2,1,0,0,3,.,.,.,.,0.000,6.102,5.684,3.060,0.000,14.846,808,82,22,0,912,0.000,0.000,0.000,0.000,0.000
2024,CA,14401,City of Palo Alto - (CA),CISO,AC,9.800,11.100,.,.,20.900,"1,702",106,.,.,"1,808",98.000,"3,868.000",.,.,"3,966.000",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.000,.,.,.,1.000,136,.,.,.,136,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,9.800,11.100,0.000,0.000,20.900,"1,702",106,0,0,"1,808",98.000,"3,868.000",0.000,0.000,"3,966.000"
2024,CA,14534,City of Pasadena - (CA),CISO,AC,16.207,10.583,.,.,26.790,"2,800",116,.,.,"2,916",617.990,787.450,.,.,"1,405.440",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,16.207,10.583,0.000,0.000,26.790,"2,800",116,0,0,"2,916",617.990,787.450,0.000,0.000,"1,405.440"
2024,CA,15783,City of Redding - (CA),BANC,DC,15.228,8.375,.,.,23.603,"2,112",111,.,.,"2,223",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,15.228,8.375,0.000,0.000,23.603,"2,112",111,0,0,"2,223",0.000,0.000,0.000,0.000,0.000
2024,CA,16088,City of Riverside - (CA),CISO,DC,44.940,25.690,.,.,70.630,"7,316",246,.,.,"7,562","1,039.000",.,.,.,"1,039.000",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,44.940,25.690,0.000,0.000,70.630,"7,316",246,0,0,"7,562","1,039.000",0.000,0.000,0.000,"1,039.000"
2024,CA,16295,City of Roseville - (CA),BANC,AC,45.538,8.941,0.810,.,55.289,"11,910",77,2,.,"11,989","24,242.000","2,323.000",.,.,"26,565.000",.,.,.,.,0.000,.,.,.,.,0,0.960,.,.,.,0.960,159,.,.,.,159,1.097,.,.,.,1.097,156,.,.,.,156,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,46.498,8.941,0.810,0.000,56.249,"12,069",77,2,0,"12,148","24,242.000","2,323.000",0.000,0.000,"26,565.000"
2024,CA,16534,Sacramento Municipal Util Dist,BANC,AC,257.401,92.343,38.212,0.000,387.956,"57,003","1,473",53,0,"58,529",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,0.671,0.348,0.000,0.000,1.019,560,43,0,0,603,12.953,0.063,0.500,0.000,13.516,"2,038",5,1,0,"2,044",.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,0.000,0.005,0.000,0.007,1,0,1,0,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,258.074,92.691,38.217,0.000,388.982,"57,564","1,516",54,0,"59,134",0.000,0.000,0.000,0.000,0.000
2024,CA,16609,San Diego Gas & Electric Co,CISO,AC,"1,803.374",326.444,114.416,0.000,"2,244.234","3,25,401","5,746",155,0,"3,31,302",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,25.586,12.362,3.825,0.000,41.773,648,125,6,0,779,68.684,17.940,5.476,0.000,92.100,"10,281",223,7,0,"10,511",0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0,.,.,.,.,0,0.122,0.007,1.000,0.000,1.129,37,3,1,0,41,0.000,0.000,0.000,0.000,0.000,0.022,14.177,15.308,0.000,29.507,2,52,21,0,75,.,.,.,.,0.000,"1,829.104",352.990,134.549,0.000,"2,316.643","3,26,088","5,926",183,0,"3,32,197",0.000,0.000,0.000,0.000,0.000
