Utility Characteristics,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,Total,,,,,,,,,,,,,,
,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2015,2316,Brown County Rural Elec Assn,MN,0.070, , , ,0.070,6, , , ,6, , , , ,0.000,0.085,0.020, , ,0.105,5,1, , ,6, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.155,0.020,0.000,0.000,0.175,11,1,0,0,12,0,0,0,0,0
2015,2409,Brownsville Public Utilities Board,TX,0.028,0.182, , ,0.210,4,8, , ,12, , , , ,0.000, ,0.007, , ,0.007, ,1, , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.028,0.189,0.000,0.000,0.217,4,9,0,0,13,0,0,0,0,0
2015,2442,City of Bryan - (TX),TX,0.308,0.059, , ,0.367,64,7, , ,71, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.308,0.059,0.000,0.000,0.367,64,7,0,0,71,0,0,0,0,0
2015,2502,"Buckeye Rural Elec Coop, Inc",OH,0.140, , , ,0.140,18, , , ,18, , , , ,0.000,0.020, , , ,0.020,2, , , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.160,0.000,0.000,0.000,0.160,20,0,0,0,20,0,0,0,0,0
2015,2507,City of Burbank Water and Power,CA,1.099,2.466, , ,3.565,263,33, , ,296, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,1.099,2.466,0.000,0.000,3.565,263,33,0,0,296,0,0,0,0,0
2015,2548,City of Burlington Electric - (VT),VT,0.261,0.719,0.038,0.000,1.018,70,29,1,0,100,192.579,356.313,0.000,0.000,548.892,0.000,0.060,0.000,0.000,0.060,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.145,0.000,0.000,0.145,0,1,0,0,1,0.000,97.440,0.000,0.000,97.440,0.261,0.924,0.038,0.000,1.223,70,32,1,0,103,193,454,0,0,646
2015,2599,Burt County Public Power Dist,NE,0.064, , , ,0.064,8, , , ,8,3.500, , , ,3.500,0.044, , , ,0.044,5, , , ,5,10.000, , , ,10.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.108,0.000,0.000,0.000,0.108,13,0,0,0,13,14,0,0,0,14
2015,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS, , , , ,0.000, , , , ,0, , , , ,0.000,0.020, , , ,0.020,3, , , ,3, , , , ,0.000,0.083, , , ,0.083,12, , , ,12, , , , ,0.000,0.103,0.000,0.000,0.000,0.103,15,0,0,0,15,0,0,0,0,0
2015,2643,Butler Public Power District - (NE),NE, , , , ,0.000, , , , ,0, , , , ,0.000,0.010,0.025, , ,0.035,1,1, , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.010,0.025,0.000,0.000,0.035,1,1,0,0,2,0,0,0,0,0
2015,2650,Borough of Butler - (NJ),NJ,0.171,0.333, , ,0.504,18,2, , ,20,57.700, , , ,57.700, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.171,0.333,0.000,0.000,0.504,18,2,0,0,20,58,0,0,0,58
2015,2651,Butler Rural Electric Coop Inc - (OH),OH,0.066,0.007, , ,0.073,10,2, , ,12,46.434,4.472, , ,50.906,0.002,0.003, , ,0.005,1,1, , ,2,0.028,0.000, , ,0.028, , , , ,0.000, , , , ,0, , , , ,0.000,0.068,0.010,0.000,0.000,0.078,11,3,0,0,14,46,4,0,0,51
2015,2652,Butler County Rural Elec Coop - (IA),IA,0.018, , , ,0.018,2, , , ,2,14.400, , , ,14.400,0.040, ,0.040, ,0.080,2, ,1, ,3,11.700, ,0.900, ,12.600, , , , ,0.000, , , , ,0, , , , ,0.000,0.058,0.000,0.040,0.000,0.098,4,0,1,0,5,26,0,1,0,27
2015,2678,C & L Electric Coop Corp,AR,0.008, , , ,0.008,3, , , ,3, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.008,0.000,0.000,0.000,0.008,3,0,0,0,3,0,0,0,0,0
2015,2890,City of Camden,SC,0.005, , , ,0.005,1, , , ,1,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,0,0,0,0,0
2015,2903,Canoochee Electric Member Corp,GA,0.005, , , ,0.005,2, , , ,2,0.003, , , ,0.003, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.005,0.000,0.000,0.000,0.005,2,0,0,0,2,0,0,0,0,0
2015,2955,Canby Utility Board,OR,0.016,0.015,0.000, ,0.031,2,1,0, ,3,0.000,0.000,0.000, ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.016,0.015,0.000,0.000,0.031,2,1,0,0,3,0,0,0,0,0
2015,2961,"Caney Valley El Coop Assn, Inc",KS,0.063, , , ,0.063,7, , , ,7, , , , ,0.000,0.003, , , ,0.003,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.066,0.000,0.000,0.000,0.066,8,0,0,0,8,0,0,0,0,0
2015,2982,Cape Hatteras Elec Member Corp,NC,0.018, , , ,0.018,4, , , ,4, , , , ,0.000, ,0.010, , ,0.010, ,1, , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.018,0.010,0.000,0.000,0.028,4,1,0,0,5,0,0,0,0,0
2015,2998,"Carbon Power & Light, Inc",WY,0.040,0.001, , ,0.041,13,1, , ,14, , , , ,0.000,0.106,0.012, , ,0.118,26,2, , ,28,16.600, , , ,16.600, , , , ,0.000, , , , ,0, , , , ,0.000,0.146,0.013,0.000,0.000,0.159,39,3,0,0,42,17,0,0,0,17
2015,3046,Duke Energy Progress - (NC),NC,6.527,5.004, , ,11.531,"1,528",118, , ,"1,646", , , , ,0.000,0.002,0.010, , ,0.012,1,1, , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,6.529,5.014,0.000,0.000,11.543,"1,529",119,0,0,"1,648",0,0,0,0,0
2015,3046,Duke Energy Progress - (NC),SC,0.021,0.073, , ,0.094,7,6, , ,13, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.021,0.073,0.000,0.000,0.094,7,6,0,0,13,0,0,0,0,0
2015,3076,"Carroll Electric Coop, Inc - (OH)",OH,0.107, , , ,0.107,12, , , ,12,11.052, , , ,11.052,0.024, , , ,0.024,3, , , ,3,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.131,0.000,0.000,0.000,0.131,15,0,0,0,15,11,0,0,0,11
2015,3081,Carroll Electric Member Corp - (GA),GA,0.065, , , ,0.065,12, , , ,12, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.065,0.000,0.000,0.000,0.065,12,0,0,0,12,0,0,0,0,0
2015,3093,Carroll Electric Coop Corp - (AR),AR,0.467, , , ,0.467,87, , , ,87, , , , ,0.000,0.015, , , ,0.015,2, , , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.482,0.000,0.000,0.000,0.482,89,0,0,0,89,0,0,0,0,0
2015,3108,City of Cartersville - (GA),GA, , ,0.300, ,0.300, , ,1, ,1, , ,0.000, ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.000,0.000,0.300,0.000,0.300,0,0,1,0,1,0,0,0,0,0
2015,3113,City of Carthage - (MO),MO,0.005,0.020, , ,0.025,1,1, , ,2, , , , ,0.000, ,0.001, , ,0.001, ,1, , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.005,0.021,0.000,0.000,0.026,1,2,0,0,3,0,0,0,0,0
2015,3203,Cedar Falls Utilities,IA,0.067, , , ,0.067,12, , , ,12,33.871, , , ,33.871,0.012, , , ,0.012,3, , , ,3,1.303, , , ,1.303,0.000, , , ,0.000,0, , , ,0,0.000, , , ,0.000,0.079,0.000,0.000,0.000,0.079,15,0,0,0,15,35,0,0,0,35
2015,3205,Cedar-Knox Public Power Dist,NE,0.032, , , ,0.032,4, , , ,4, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.032,0.000,0.000,0.000,0.032,4,0,0,0,4,0,0,0,0,0
2015,3208,Cedarburg Light & Water Comm,WI, ,0.008,0.000,0.000,0.008, ,1,0,0,1,0.000,0.000,0.000,0.000,0.000, , ,0.000,0.000,0.000, , ,0,0,0,0.000,0.000,0.000,0.000,0.000, ,0.000,0.000,0.000,0.000, ,0,0,0,0,0.000,0.000,0.000, ,0.000,0.000,0.008,0.000,0.000,0.008,0,1,0,0,1,0,0,0,0,0
2015,3222,Central Alabama Electric Coop,AL,0.008, , , ,0.008,1, , , ,1,0.068, , , ,0.068, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.008,0.000,0.000,0.000,0.008,1,0,0,0,1,0,0,0,0,0
2015,3226,"Central Rural Electric Cooperative, Inc",OK,0.044, , , ,0.044,8, , , ,8,8.000, , , ,8.000,0.019, , , ,0.019,3, , , ,3,1.500, , , ,1.500, , , , ,0.000, , , , ,0, , , , ,0.000,0.063,0.000,0.000,0.000,0.063,11,0,0,0,11,10,0,0,0,10
2015,3235,City of Central City,NE, ,0.200, , ,0.200, ,8, , ,8, ,0.000, , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.000,0.200,0.000,0.000,0.200,0,8,0,0,8,0,0,0,0,0
2015,3240,Central Electric Coop Inc - (OR),OR,0.531,0.030, , ,0.561,128,6, , ,134,263.691,11.193, , ,274.884,0.028, , , ,0.028,3, , , ,3,0.310, , , ,0.310,0.006, , , ,0.006,1, , , ,1,0.025, , , ,0.025,0.565,0.030,0.000,0.000,0.595,132,6,0,0,138,264,11,0,0,275
2015,3245,"Central Florida Elec Coop, Inc",FL,0.198,0.084, , ,0.282,34,4, , ,38,179.711,36.789, , ,216.500, , , , ,0.000, , , , ,0, , , , ,0.000, , ,1.000, ,1.000, , ,1, ,1, , ,435.360, ,435.360,0.198,0.084,1.000,0.000,1.282,34,4,1,0,39,180,37,435,0,652
2015,3248,Central Georgia El Member Corp,GA,0.072,0.004, , ,0.076,18,1, , ,19,52.721,1.625, , ,54.346, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.072,0.004,0.000,0.000,0.076,18,1,0,0,19,53,2,0,0,54
2015,3249,Central Hudson Gas & Elec Corp,NY,31.636,14.216, , ,45.852,"4,581",364, , ,"4,945", , , , ,0.000,0.156,0.016, , ,0.172,15,2, , ,17, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,31.792,14.232,0.000,0.000,46.024,"4,596",366,0,0,"4,962",0,0,0,0,0
2015,3264,Central Lincoln People's Ut Dt,OR,0.217,0.456, , ,0.673,38,14, , ,52,0.038,0.001, , ,0.039,0.001,0.020, , ,0.021,1,1, , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.218,0.476,0.000,0.000,0.694,39,15,0,0,54,0,0,0,0,0
2015,3265,Cleco Power LLC,LA,13.870,1.024, , ,14.894,"2,368",96, , ,"2,464", , , , ,0.000,0.010, , , ,0.010,3, , , ,3, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,13.880,1.024,0.000,0.000,14.904,"2,371",96,0,0,"2,467",0,0,0,0,0
2015,3266,Central Maine Power Co,ME,9.089,5.208,0.000, ,14.297,"1,686",185,0, ,"1,871","5,203.275","1,730.538", , ,"6,933.813",0.476,0.330, , ,0.806,171,31, , ,202,34.565,15.406, , ,49.971,0.159,0.817, , ,0.976,5,9, , ,14,3.772,207.731, , ,211.503,9.724,6.355,0.000,0.000,16.079,"1,862",225,0,0,"2,087","5,242","1,954",0,0,"7,195"
2015,3268,Central Missouri Elec Coop Inc,MO,0.023,0.084, , ,0.107,4,1, , ,5, , , , ,0.000,0.003, , , ,0.003,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.026,0.084,0.000,0.000,0.110,5,1,0,0,6,0,0,0,0,0
2015,3273,"Central New Mexico El Coop, Inc",NM,0.690,0.266, , ,0.956,127,9, , ,136, , , , ,0.000,0.049,0.090, , ,0.139,9,1, , ,10, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.739,0.356,0.000,0.000,1.095,136,10,0,0,146,0,0,0,0,0
2015,3282,"Central Texas Elec Coop, Inc",TX,0.688, , , ,0.688,83, , , ,83, , , , ,0.000,0.040, , , ,0.040,10, , , ,10, , , , ,0.000,0.024, , , ,0.024,3, , , ,3, , , , ,0.000,0.752,0.000,0.000,0.000,0.752,96,0,0,0,96,0,0,0,0,0
2015,3287,"Central Valley Elec Coop, Inc",NM,0.010, , , ,0.010,2, , , ,2,0.000, , , ,0.000,0.001, , , ,0.001,1, , , ,1,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.011,0.000,0.000,0.000,0.011,3,0,0,0,3,0,0,0,0,0
2015,3291,Central Virginia Electric Coop,VA,0.554,0.014,0.000,0.000,0.568,98,2,0,0,100, , , , ,0.000,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1, , , , ,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0, , , , ,0.000,0.564,0.014,0.000,0.000,0.578,99,2,0,0,101,0,0,0,0,0
2015,3293,Central Wisconsin Elec Coop,WI,0.116, , , ,0.116,22, , , ,22,2.618, , , ,2.618, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.116,0.000,0.000,0.000,0.116,22,0,0,0,22,3,0,0,0,3
2015,3295,City of Centralia - (WA),WA,0.060,0.002, , ,0.062,10,1, , ,11, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.060,0.002,0.000,0.000,0.062,10,1,0,0,11,0,0,0,0,0
2015,3329,Borough of Chambersburg,PA,0.034,0.042, , ,0.076,9,4, , ,13, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.034,0.042,0.000,0.000,0.076,9,4,0,0,13,0,0,0,0,0
2015,3390,"Caddo Electric Coop, Inc",OK,0.010,0.000,0.000,0.000,0.010,2,0,0,0,2,0.250,0.000,0.000,0.000,0.250,0.001,0.000,0.000,0.000,0.001,5,0,0,0,5,0.380,0.000,0.000,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.011,7,0,0,0,7,1,0,0,0,1
2015,3400,City of Chaska - (MN),MN,0.004, , , ,0.004,1, , , ,1,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.004,0.000,0.000,0.000,0.004,1,0,0,0,1,0,0,0,0,0
2015,3413,PUD No 1 of Chelan County,WA,0.181,0.020, , ,0.201,37,10, , ,47,145.000,24.000, , ,169.000,0.000,0.000, , ,0.000,0,0, , ,0,0.000,0.000, , ,0.000,0.005,0.000, , ,0.005,1,0, , ,1,0.735,0.000, , ,0.735,0.186,0.020,0.000,0.000,0.206,38,10,0,0,48,146,24,0,0,170
2015,3420,City of Cheney - (WA),WA,0.001,0.009, , ,0.010,1,1, , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.001,0.009,0.000,0.000,0.010,1,1,0,0,2,0,0,0,0,0
2015,3436,Cherryland Electric Coop Inc,MI,0.123,0.108, , ,0.231,26,7, , ,33,102.100,56.887, , ,158.987,0.026,0.014, , ,0.040,14,2, , ,16,2.702,0.624, , ,3.326, , , , ,0.000, , , , ,0, , , , ,0.000,0.149,0.122,0.000,0.000,0.271,40,9,0,0,49,105,58,0,0,162
2015,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,0.053,0.046, , ,0.099,14,4, , ,18, , , , ,0.000,0.258,0.007, , ,0.265,98,3, , ,101, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.311,0.053,0.000,0.000,0.364,112,7,0,0,119,0,0,0,0,0
2015,3470,Cherokee County Elec Coop Assn,TX,0.056, , , ,0.056,12, , , ,12, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.056,0.000,0.000,0.000,0.056,12,0,0,0,12,0,0,0,0,0
2015,3478,Cimarron Electric Coop,OK,0.005, , , ,0.005,1, , , ,1,0.005, , , ,0.005,0.005,0.005, , ,0.010,1,1, , ,2,0.005,0.005, , ,0.010, , , , ,0.000, , , , ,0, , , , ,0.000,0.010,0.005,0.000,0.000,0.015,2,1,0,0,3,0,0,0,0,0
2015,3495,Chimney Rock Public Power Dist,NE,0.010, , , ,0.010,1, , , ,1,5.120, , , ,5.120, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,5,0,0,0,5
2015,3498,Chippewa Valley Electric Coop,WI,0.038, , , ,0.038,5, , , ,5,26.359, , , ,26.359,0.010, , , ,0.010,2, , , ,2,3.672, , , ,3.672, , , , ,0.000, , , , ,0, , , , ,0.000,0.048,0.000,0.000,0.000,0.048,7,0,0,0,7,30,0,0,0,30
2015,3502,"Choctawhatche Elec Coop, Inc",FL,0.122,0.078, , ,0.200,25,29, , ,54, , , , ,0.000,0.002, , , ,0.002,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.124,0.078,0.000,0.000,0.202,26,29,0,0,55,0,0,0,0,0
2015,3503,"Choptank Electric Coop, Inc",MD,3.423,3.362,3.500, ,10.285,327,33,3, ,363, , , , ,0.000,0.060, , , ,0.060,13, , , ,13, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,3.483,3.362,3.500,0.000,10.345,340,33,3,0,376,0,0,0,0,0
2015,3522,Chugach Electric Assn Inc,AK,0.053,0.055, , ,0.108,13,5, , ,18, , , , ,0.000, ,0.013, , ,0.013, ,4, , ,4, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.053,0.068,0.000,0.000,0.121,13,9,0,0,22,0,0,0,0,0
2015,3527,Choctaw Electric Coop Inc,OK,0.136, , , ,0.136,26, , , ,26, , , , ,0.000,0.036, , , ,0.036,2, , , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.172,0.000,0.000,0.000,0.172,28,0,0,0,28,0,0,0,0,0
2015,3542,Duke Energy Ohio Inc,OH,1.975,14.000, , ,15.975,380,143, , ,523, , , , ,0.000,0.020,0.026, , ,0.046,6,4, , ,10, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,1.995,14.026,0.000,0.000,16.021,386,147,0,0,533,0,0,0,0,0
2015,3597,Citizens Electric Co - (PA),PA,0.130,0.570,0.003,0.000,0.703,19,6,1,0,26,2.723,265.410,0.000,0.000,268.133,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.130,0.570,0.003,0.000,0.703,19,6,1,0,26,3,265,0,0,268
2015,3600,Citizens Electric Corporation - (MO),MO,0.106,0.050, , ,0.156,18,3, , ,21,59.160,18.446, , ,77.606,0.015,0.001, , ,0.016,3,1, , ,4,0.921,0.000, , ,0.921, , , , ,0.000, , , , ,0, , , , ,0.000,0.121,0.051,0.000,0.000,0.172,21,4,0,0,25,60,18,0,0,79
2015,3634,City of Nixa - (MO),MO, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.011, , , ,0.011,2, , , ,2, , , , ,0.000,0.011,0.000,0.000,0.000,0.011,2,0,0,0,2,0,0,0,0,0
2015,3641,"Claiborne Electric Coop, Inc",LA,0.430, , , ,0.430,68, , , ,68,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.430,0.000,0.000,0.000,0.430,68,0,0,0,68,0,0,0,0,0
2015,3644,PUD No 1 of Clallam County,WA,1.150,0.060, , ,1.210,205,7, , ,212, , , , ,0.000,0.002,0.011, , ,0.013,1,1, , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,1.152,0.071,0.000,0.000,1.223,206,8,0,0,214,0,0,0,0,0
2015,3660,PUD No 1 of Clark County - (WA),WA,2.079,0.188, , ,2.267,427,17, , ,444,"1,149.440",21.450, , ,"1,170.890",0.068,0.002, , ,0.070,4,1, , ,5,0.110,0.000, , ,0.110,0.016, , , ,0.016,1, , , ,1,6.060, , , ,6.060,2.163,0.190,0.000,0.000,2.353,432,18,0,0,450,"1,156",21,0,0,"1,177"
2015,3687,Clark Energy Coop Inc - (KY),KY,0.025, , , ,0.025,5, , , ,5,13.000, , , ,13.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.025,0.000,0.000,0.000,0.025,5,0,0,0,5,13,0,0,0,13
2015,3701,Clark Electric Coop - (WI),WI,0.084,0.020, , ,0.104,15,1, , ,16,3.197,20.946, , ,24.143,0.002, , , ,0.002,1, , , ,1,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.086,0.020,0.000,0.000,0.106,16,1,0,0,17,3,21,0,0,24
2015,3722,Clarke Electric Coop Inc - (IA),IA,0.048, , , ,0.048,3, , , ,3,38.972, , , ,38.972,0.010, , , ,0.010,1, , , ,1,1.066, , , ,1.066, , , , ,0.000, , , , ,0, , , , ,0.000,0.058,0.000,0.000,0.000,0.058,4,0,0,0,4,40,0,0,0,40
2015,3739,Clearwater Power Company,ID,0.086, , , ,0.086,17, , , ,17, , , , ,0.000,0.010, , , ,0.010,4, , , ,4,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.096,0.000,0.000,0.000,0.096,21,0,0,0,21,0,0,0,0,0
2015,3739,Clearwater Power Company,OR,0.004, , , ,0.004,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.004,0.000,0.000,0.000,0.004,1,0,0,0,1,0,0,0,0,0
2015,3739,Clearwater Power Company,WA,0.001, , , ,0.001,1, , , ,1, , , , ,0.000,0.005, , , ,0.005,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.006,0.000,0.000,0.000,0.006,2,0,0,0,2,0,0,0,0,0
2015,3755,Cleveland Electric Illum Co,OH,0.819,3.705,0.058,0.000,4.582,135,66,4,0,205,0.000,0.000,0.000,0.000,0.000,0.021,2.735,1.225,0.000,3.981,5,15,2,0,22,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.840,6.440,1.283,0.000,8.563,140,81,6,0,227,0,0,0,0,0
2015,3757,"Clay Electric Cooperative, Inc",FL,1.570,0.039, , ,1.609,259,17, , ,276,86.255,32.833, , ,119.088, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,1.570,0.039,0.000,0.000,1.609,259,17,0,0,276,86,33,0,0,119
2015,3762,City of Cleveland - (OH),OH,0.090, , , ,0.090,34, , , ,34, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.090,0.000,0.000,0.000,0.090,34,0,0,0,34,0,0,0,0,0
2015,3764,Clearwater-Polk Elec Coop Inc,MN,0.024,0.090, , ,0.114,4,3, , ,7,3.000,12.000, , ,15.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.024,0.090,0.000,0.000,0.114,4,3,0,0,7,3,12,0,0,15
2015,3828,Cloverland Electric Co-op,MI,0.044,0.012, , ,0.056,8,2, , ,10, , , , ,0.000,0.050,0.013, , ,0.063,15,5, , ,20, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.094,0.025,0.000,0.000,0.119,23,7,0,0,30,0,0,0,0,0
2015,3841,Coast Electric Power Assn,MS,0.046,0.110, , ,0.156,8,2, , ,10,19.214,26.800, , ,46.014, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.046,0.110,0.000,0.000,0.156,8,2,0,0,10,19,27,0,0,46
2015,3843,Coastal Electric Member Corp,GA,0.016,0.000,0.000,0.000,0.016,4,0,0,0,4, ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.016,4,0,0,0,4,0,0,0,0,0
2015,3844,"Coastal Electric Coop, Inc",SC,0.057,0.000,0.000,0.000,0.057,6,0,0,0,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.000,0.000,0.057,6,0,0,0,6,0,0,0,0,0
2015,3881,City of Cody,WY,0.003,0.028, , ,0.031,1,2, , ,3,2.279,2.065, , ,4.344, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.003,0.028,0.000,0.000,0.031,1,2,0,0,3,2,2,0,0,4
2015,3916,Cobb Electric Membership Corp,GA,0.526,0.198, , ,0.724,126,7, , ,133,116.171,132.077, , ,248.248, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.526,0.198,0.000,0.000,0.724,126,7,0,0,133,116,132,0,0,248
2015,3931,Coles-Moultrie Electric Coop,IL,0.076, , , ,0.076,8, , , ,8, , , , ,0.000,0.010, , , ,0.010,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.086,0.000,0.000,0.000,0.086,9,0,0,0,9,0,0,0,0,0
2015,3989,City of Colorado Springs - (CO),CO,1.985,4.610,0.000,0.000,6.595,430,71,0,0,501,42.762,129.907,0.000,0.000,172.669,0.002,0.006,0.000,0.000,0.008,1,1,0,0,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,1.987,4.616,0.000,0.000,6.603,431,72,0,0,503,43,130,0,0,173
